gene_id	symbol	SNPs
10998	SLC27A5	0
84878	ZBTB45	0
10155	TRIM28	0
27243	CHMP2A	0
9040	UBE2M	0
100131691	LOC100131691	0
7593	MZF1	0
65996	MGC2752	0
339822	LOC339822	0
54221	SNTG2	0
192668	CYS1	0
100422929	MIR4261	0
3754	KCNF1	0
100874055	LINC00570	0
23620	NTSR2	0
729475	RAD51AP2	0
165324	UBXN2A	0
388931	MFSD2B	0
1788	DNMT3A	0
100302246	MIR1301	0
150946	GAREML	0
54978	SLC35F6	0
1058	CENPA	0
285126	DNAJC5G	0
57159	TRIM54	0
7349	UCN	0
64838	FNDC4	0
2646	GCKR	0
9553	MRPL33	0
2355	FOSL2	0
23160	WDR43	0
692209	SNORD92	0
26796	SNORD53	0
55676	SLC30A6	0
693143	MIR558	0
90957	DHX57	0
729967	MORN2	0
165140	OXER1	0
23498	HAAO	0
678	ZFP36L2	0
100129726	LOC100129726	0
388946	TMEM247	0
90423	ATP6V1E2	0
388948	LOC388948	0
4072	EPCAM	0
693144	MIR559	0
129285	PPP1R21	0
130162	CLHC1	0
6233	RPS27A	0
4528	MTIF2	0
344405	PRORSD1P	0
84140	FAM161A	0
10575	CCT4	0
100132215	LOC100132215	0
5013	OTX1	0
100169989	DBIL5P2	0
7360	UGP2	0
554251	FBXO48	0
200558	APLF	0
10887	PROKR1	0
200504	GKN2	0
56287	GKN1	0
2673	GFPT1	0
27247	NFU1	0
79998	ANKRD53	0
113419	TEX261	0
1961	EGR4	0
51002	TPRKB	0
8446	DUSP11	0
388962	BOLA3	0
100507171	BOLA3-AS1	0
55233	MOB1A	0
10797	MTHFD2	0
388963	C2orf81	0
84058	WDR54	0
6242	RTKN	0
100532735	INO80B-WBP1	0
23559	WBP1	0
7841	MOGS	0
84865	CCDC142	0
64427	TTC31	0
85474	LBX2	0
151534	LBX2-AS1	0
84759	PCGF1	0
3196	TLX2	0
51255	RNF181	0
129303	TMEM150A	0
10713	USP39	0
388969	C2orf68	0
90784	LOC90784	0
926	CD8B	0
100286979	ANAPC1P1	0
400966	RGPD1	0
5342	PLGLB2	0
285074	LOC285074	0
112597	LINC00152	0
344167	FOXI3	0
200523	TEX37	0
9451	EIF2AK3	0
22934	RPIA	0
654342	LOC654342	0
645367	GGT8P	0
440888	ACTR3BP2	0
90499	FAM95A	0
729171	ANKRD20A8P	0
442028	LOC442028	0
150483	TEKT4	0
4118	MAL	0
64969	MRPS5	0
150696	PROM2	0
30818	KCNIP3	0
51011	FAHD2A	0
129868	TRIM43	0
729234	FAHD2CP	0
150763	GPAT2	0
151	ADRA2B	0
431705	ASTL	0
1844	DUSP2	0
56910	STARD7	0
285033	LOC285033	0
55654	TMEM127	0
9391	CIAO1	0
23020	SNRNP200	0
150771	ITPRIPL1	0
23397	NCAPH	0
93082	NEURL3	0
10865	ARID5A	0
55683	KANSL3	0
90342	FER1L5	0
81562	LMAN2L	0
151313	FAHD2B	0
375248	ANKRD36	0
100506123	LOC100506123	0
57730	ANKRD36B	0
493753	COA5	0
25972	UNC50	0
343990	KIAA1211L	0
254773	LYG2	0
129530	LYG1	0
79031	PDCL3	0
285189	PLGLA	0
653489	RGPD3	0
729121	LOC729121	0
100422994	MIR4267	0
7851	MALL	0
151009	LOC151009	0
699	BUB1	0
84910	TMEM87B	0
129804	FBLN7	0
727851	RGPD8	0
150472	CBWD2	0
200350	FOXD4L1	0
654412	FAM138B	0
200373	PCDP1	0
80775	TMEM177	0
3625	INHBB	0
29842	TFCP2L1	0
84365	MKI67IP	0
7247	TSN	0
2995	GYPC	0
5624	PROC	0
100616187	MIR4783	0
55679	LIMS2	0
2840	GPR17	0
84826	SFT2D3	0
84084	RAB6C	0
440905	LOC440905	0
728378	POTEF	0
285103	CCDC74B-AS1	0
91409	CCDC74B	0
55627	SMPD4	0
80097	MZT2B	0
112714	TUBA3E	0
100216479	LOC100216479	0
653269	POTEI	0
653275	CFC1B	0
646743	LOC646743	0
55997	CFC1	0
653781	POTEJ	0
100132708	CYP4F30P	0
344561	GPR148	0
205147	AMER3	0
50649	ARHGEF4	0
130074	FAM168B	0
445582	POTEE	0
113457	TUBA3D	0
653784	MZT2A	0
100616378	MIR4784	0
150776	LOC150776	0
90557	CCDC74A	0
408029	C2orf27B	0
554226	ANKRD30BL	0
100313824	MIR663B	0
7852	CXCR4	0
728773	PABPC1P2	0
100616364	MIR4785	0
64135	IFIH1	0
25801	GCA	0
100526832	PHOSPHO2-KLHL23	0
151230	KLHL23	0
8520	HAT1	0
3237	HOXD11	0
6744	SSFA2	0
51454	GULP1	0
693146	MIR561	0
64172	OSGEPL1	0
101409258	OSGEPL1-AS1	0
2660	MSTN	0
64859	NABP1	0
8436	SDPR	0
150538	SATB2-AS1	0
1195	CLK1	0
53938	PPIL3	0
60491	NIF3L1	0
4999	ORC2	0
285172	FAM126B	0
7341	SUMO1	0
150864	FAM117B	0
130026	ICA1L	0
55759	WDR12	0
79800	ALS2CR8	0
57404	CYP20A1	0
6120	RPE	0
33	ACADL	0
100885780	VWC2L-IT1	0
3485	IGFBP2	0
3577	CXCR1	0
375307	C2orf62	0
53632	PRKAG3	0
7475	WNT6	0
80326	WNT10A	0
10058	ABCB6	0
79065	ATG9A	0
55139	ANKZF1	0
79411	GLB1L	0
8576	STK16	0
23549	DNPEP	0
1674	DES	0
10290	SPEG	0
29926	GMPPA	0
56947	MFF	0
79853	TM4SF20	0
100847081	MIR5703	0
3267	AGFG1	0
151473	SLC16A14	0
348761	LOC348761	0
130560	SPATA3	0
257407	C2orf72	0
100302126	MIR1471	0
4880	NPPC	0
250	ALPP	0
347694	ECEL1P2	0
251	ALPPL2	0
248	ALPI	0
9427	ECEL1	0
3769	KCNJ13	0
3635	INPP5D	0
55054	ATG16L1	0
677775	SCARNA5	0
677772	SCARNA6	0
6295	SAG	0
414061	DNAJB3	0
2637	GBX2	0
401036	ASB18	0
79781	IQCA1	0
57007	CXCR7	0
10920	COPS8	0
79083	MLPH	0
51052	PRLH	0
64284	RAB17	0
9208	LRRFIP1	0
375316	RBM44	0
10267	RAMP1	0
26146	TRAF3IP1	0
117581	TWIST2	0
401039	FLJ43879	0
100616397	MIR4440	0
100616493	MIR4441	0
85009	MGC16025	0
100423043	MIR4269	0
100616417	MIR4786	0
4705	NDUFA10	0
389090	OR6B2	0
643905	PRR21	0
150681	OR6B3	0
150678	MYEOV2	0
150677	OTOS	0
2817	GPC1	0
100130449	PP14571	0
406941	MIR149	0
51281	ANKMY1	0
285193	DUSP28	0
57140	RNPEPL1	0
11132	CAPN10	0
2859	GPR35	0
653437	AQP12B	0
375318	AQP12A	0
3069	HDLBP	0
4735	SEPT2	0
100379249	BOK-AS1	0
666	BOK	0
51078	THAP4	0
23192	ATG4B	0
1841	DTYMK	0
84289	ING5	0
728294	D2HGDH	0
64090	GAL3ST2	0
129807	NEU4	0
5133	PDCD1	0
285093	CXXC11	0
728323	LOC728323	0
245938	DEFB125	0
6666	SOX12	0
80023	NRSN2	0
57761	TRIB3	0
10616	RBCK1	0
128637	TBC1D20	0
1457	CSNK2A1	0
55321	TMEM74B	0
5020	OXT	0
551	AVP	0
100134015	UBOX5-AS1	0
22888	UBOX5	0
60493	FASTKD5	0
64096	GFRA4	0
80332	ADAM33	0
55317	AP5S1	0
57506	MAVS	0
54498	SMOX	0
728228	LOC728228	0
146	ADRA1D	0
149837	LINC00654	0
6238	RRBP1	0
4821	NKX2-2	0
5075	PAX1	0
100270679	LOC100270679	0
140828	LINC00261	0
3170	FOXA2	0
1469	CST1	0
728882	FAM182B	0
100134868	LOC100134868	0
284800	FAM182A	0
149934	NCOR1P1	0
284801	LOC284801	0
724033	MIR663A	0
284802	FRG1B	0
140678	MLLT10P1	0
140875	LINC00028	0
81502	HM13	0
100101490	PSIMCT-1	0
100874042	HM13-AS1	0
3397	ID1	0
100422904	MIR3193	0
84701	COX4I2	0
598	BCL2L1	0
22974	TPX2	0
140706	CCM2L	0
3055	HCK	0
9777	TM9SF4	0
128854	TSPY26P	0
5326	PLAGL2	0
23509	POFUT1	0
9371	KIF3B	0
171023	ASXL1	0
149951	COMMD7	0
140732	SUN5	0
80341	BPIFB2	0
128859	BPIFB6	0
359710	BPIFB3	0
149954	BPIFB4	0
140683	BPIFA2	0
6640	SNTA1	0
9139	CBFA2T2	0
128864	C20orf144	0
51614	ERGIC3	0
51282	SCAND1	0
140894	CNBD2	0
25980	AAR2	0
10398	MYL9	0
60436	TGIF2	0
100527943	TGIF2-C20orf24	0
55969	C20orf24	0
84174	SLA2	0
57446	NDRG3	0
79980	DSN1	0
140710	SOGA1	0
140711	TLDC2	0
25939	SAMHD1	0
5933	RBL1	0
6714	SRC	0
100861522	LINC00489	0
5335	PLCG1	0
90187	EMILIN3	0
6431	SRSF6	0
51526	OSER1	0
100505783	OSER1-AS1	0
78997	GDAP1L1	0
128486	FITM2	0
140902	R3HDML	0
3172	HNF4A	0
100500813	MIR3646	0
79183	TTPAL	0
128488	WFDC12	0
11065	UBE2C	0
63935	PCIF1	0
63925	ZNF335	0
100500814	MIR3616	0
23613	ZMYND8	0
100131496	LOC100131496	0
100887755	LINC00651	0
387522	TMEM189-UBE2V1	0
387521	TMEM189	0
284751	LOC284751	0
84612	PARD6B	0
10079	ATP9A	0
7764	ZNF217	0
100422883	MIR4325	0
128602	C20orf85	0
407022	MIR296	0
100126296	MIR298	0
149775	GNAS-AS1	0
100302168	MIR1257	0
6874	TAF4	0
149986	LSM14B	0
5688	PSMA7	0
26039	SS18L1	0
26164	MTG2	0
11255	HRH3	0
9885	OSBPL2	0
11047	ADRM1	0
3911	LAMA5	0
100616340	MIR4758	0
6227	RPS21	0
81928	CABLES2	0
140893	RBBP8NL	0
140628	GATA5	0
253868	C20orf166-AS1	0
128826	C20orf166	0
406904	MIR1-1	0
406923	MIR133A2	0
28231	SLCO4A1	0
100127888	LOC100127888	0
100144596	LINC00029	0
100144597	LOC100144597	0
768097	HAR1B	0
768096	HAR1A	0
406909	MIR124-3	0
1137	CHRNA4	0
26205	GMEB2	0
50861	STMN3	0
100533107	RTEL1-TNFRSF6B	0
8771	TNFRSF6B	0
10139	ARFRP1	0
140701	ABHD16B	0
7165	TPD52L2	0
80331	DNAJC5	0
100126329	MIR941-1	0
100126352	MIR941-3	0
54963	UCKL1	0
100302137	MIR1914	0
693232	MIR647	0
100113386	UCKL1-AS1	0
57473	ZNF512B	0
140700	SAMD10	0
24148	PRPF6	0
284739	LINC00176	0
54345	SOX18	0
6919	TCEA2	0
10287	RGS19	0
4987	OPRL1	0
198437	C20orf201	0
2832	NPBWR2	0
100500862	MIR3648	0
100500815	MIR3687	0
100132288	TEKT4P2	0
7179	TPTE	0
85318	BAGE3	0
574	BAGE	0
149992	ANKRD30BP2	0
100423018	MIR3156-3	0
317754	POTED	0
54094	C21orf15	0
337975	KRTAP20-1	0
100151643	KRTAP20-4	0
140290	TCP10L	0
100506215	PAXBP1-AS1	0
3460	IFNGR2	0
757	TMEM50B	0
54943	DNAJC28	0
2618	GART	0
6651	SON	0
7032	TFF2	0
7307	U2AF1	0
150094	SIK1	0
284836	LINC00319	0
8566	PDXK	0
1476	CSTB	0
8568	RRP1	0
284837	LOC284837	0
23308	ICOSLG	0
29947	DNMT3L	0
326	AIRE	0
5211	PFKL	0
755	C21orf2	0
7226	TRPM2	0
100861510	LRRC3-AS1	0
81543	LRRC3	0
114043	C21orf90	0
386677	KRTAP10-1	0
386679	KRTAP10-2	0
386682	KRTAP10-3	0
386672	KRTAP10-4	0
386680	KRTAP10-5	0
386674	KRTAP10-6	0
100505746	ITGB2-AS1	0
84536	C21orf67	0
85395	FAM207A	0
727699	LINC00163	0
378825	LINC00162	0
728039	SSR4P1	0
100129027	LOC100129027	0
1291	COL6A1	0
1292	COL6A2	0
10841	FTCD	0
84221	SPATC1L	0
54058	C21orf58	0
23784	POTEH	0
81061	OR11H1	0
27442	CECR3	0
2679	GGT3P	0
8214	DGCR6	0
5625	PRODH	0
7122	CLDN5	0
100526833	SEPT5-GP1BB	0
6899	TBX1	0
54584	GNB1L	0
79680	C22orf29	0
284865	LOC284865	0
150197	LINC00896	0
65078	RTN4R	0
100302118	MIR1286	0
85359	DGCR6L	0
729444	LOC729444	0
728229	TMEM191B	0
728233	PI4KAP1	0
85376	RIMBP3	0
266697	POM121L4P	0
84222	TMEM191A	0
1399	CRKL	0
29797	POM121L8P	0
150221	RIMBP3C	0
23119	HIC2	0
645426	TMEM191C	0
375133	PI4KAP2	0
5594	MAPK1	0
7441	VPREB1	0
3543	IGLL1	0
7621	ZNF70	0
29802	VPREB3	0
150248	C22orf15	0
400916	CHCHD10	0
4320	MMP11	0
6598	SMARCB1	0
91319	DERL3	0
56241	SUSD2	0
135	ADORA2A	0
646023	ADORA2A-AS1	0
51733	UPB1	0
83606	GUCD1	0
6634	SNRPD3	0
2678	GGT1	0
388886	FAM211B	0
644165	BCRP3	0
646074	POM121L10P	0
255349	TMEM211	0
91353	IGLL3P	0
91355	LRP5L	0
8459	TPST2	0
100313914	MIR548J	0
4330	MN1	0
10740	RFPL1S	0
5988	RFPL1	0
29796	UQCR10	0
3976	LIF	0
5008	OSM	0
23541	SEC14L2	0
51537	MTFP1	0
266629	SEC14L3	0
376844	SDC4P	0
284904	SEC14L4	0
730005	SEC14L6	0
9514	GAL3ST1	0
23481	PES1	0
6948	TCN2	0
339665	SLC35E4	0
150290	DUSP18	0
100422912	MIR3200	0
55000	TUG1	0
6525	SMTN	0
140606	SELM	0
27124	INPP5J	0
50487	PLA2G3	0
100500901	MIR3928	0
91445	RNF185	0
4733	DRG1	0
56478	EIF4ENIF1	0
9814	SFI1	0
23761	PISD	0
23782	AP1B1P1	0
150297	C22orf42	0
3162	HMOX1	0
4174	MCM5	0
4151	MB	0
164656	TMPRSS6	0
11135	CDC42EP1	0
3957	LGALS2	0
26088	GGA1	0
23616	SH3BP1	0
57026	PDXP	0
3956	LGALS1	0
11078	TRIOBP	0
85377	MICALL1	0
80115	BAIAP2L2	0
8398	PLA2G6	0
23764	MAFF	0
25829	TMEM184B	0
11015	KDELR3	0
10521	DDX17	0
11144	DMC1	0
10126	DNAL4	0
23467	NPTXR	0
9582	APOBEC3B	0
27350	APOBEC3C	0
140564	APOBEC3D	0
60489	APOBEC3G	0
164668	APOBEC3H	0
23492	CBX7	0
5155	PDGFB	0
4248	MGAT3	0
54471	SMCR7L	0
468	ATF4	0
91582	RPS19BP1	0
158	ADSL	0
2847	MCHR1	0
10478	SLC25A17	0
100616283	MIR4766	0
6767	ST13	0
63929	XPNPEP3	0
150353	DNAJB7	0
9978	RBX1	0
100302237	MIR1281	0
83746	L3MBTL2	0
150356	CHADL	0
5905	RANGAP1	0
23264	ZC3H7B	0
7008	TEF	0
171568	POLR3H	0
150368	FAM109B	0
91689	SMDT1	0
4700	NDUFA6	0
1565	CYP2D6	0
94009	SERHL	0
27341	RRP7A	0
253190	SERHL2	0
91695	RRP7B	0
84271	POLDIP3	0
267010	RNU12	0
1727	CYB5R3	0
267020	ATP5L2	0
53947	A4GALT	0
26286	ARFGAP3	0
758	MPPED1	0
100874197	EFCAB6-AS1	0
84247	LDOC1L	0
55615	PRR5	0
7477	WNT7B	0
730668	LOC730668	0
100271722	LINC00899	0
55267	C22orf26	0
400931	MIRLET7BHG	0
100500828	MIR3619	0
406883	MIRLET7A3	0
100616143	MIR4763	0
406884	MIRLET7B	0
5465	PPARA	0
150383	CDPF1	0
10343	PKDREJ	0
55020	TTC38	0
150384	GTSE1-AS1	0
51512	GTSE1	0
55687	TRMU	0
23151	GRAMD4	0
64781	CERK	0
400932	LINC00898	0
100128946	LOC100128946	0
415116	PIM3	0
400935	IL17REL	0
56666	PANX2	0
414918	DENND6B	0
9701	PPP6R2	0
6305	SBF1	0
79924	ADM2	0
55586	MIOX	0
91289	LMF2	0
29781	NCAPH2	0
9997	SCO2	0
1890	TYMP	0
440836	ODF3B	0
113730	KLHDC7B	0
644186	SYCE3	0
386593	CHKB-CPT1B	0
1120	CHKB	0
100144603	CHKB-AS1	0
23542	MAPK8IP2	0
410	ARSA	0
85358	SHANK3	0
49	ACR	0
284942	RPL23AP82	0
11158	RABL2B	0
9695	EDEM1	0
285368	PRRT3	0
100874032	PRRT3-AS1	0
55831	EMC3	0
401052	LOC401052	0
152302	CIDECP	0
2177	FANCD2	0
115795	FANCD2OS	0
55845	BRK1	0
7428	VHL	0
55287	TMEM40	0
100132526	FGD5P1	0
348825	TPRXL	0
131474	CHCHD4	0
79188	TMEM43	0
7508	XPC	0
6304	SATB1	0
6138	RPL15	0
201595	STT3B	0
100874206	OSBPL10-AS1	0
54918	CMTM6	0
25904	CNOT10	0
131405	TRIM71	0
643853	TMPPE	0
10491	CRTAP	0
26032	SUSD5	0
23122	CLASP2	0
10015	PDCD6IP	0
2803	GOLGA4	0
5333	PLCD1	0
9390	SLC22A13	0
9389	SLC22A14	0
9942	XYLB	0
6331	SCN5A	0
6336	SCN10A	0
10289	EIF1B	0
9045	RPL14	0
285267	ZNF619	0
253639	ZNF620	0
285268	ZNF621	0
885	CCK	0
1582	CYP8B1	0
389114	ZNF662	0
100506243	KRBOX1	0
100873954	SNRK-AS1	0
91392	ZNF502	0
115560	ZNF501	0
57456	KIAA1143	0
259173	ALS2CL	0
259236	TMIE	0
29122	PRSS50	0
100287362	PRSS46	0
377047	PRSS45	0
339906	PRSS42	0
4634	MYL3	0
5745	PTH1R	0
25930	PTPN23	0
22937	SCAP	0
54859	ELP6	0
10675	CSPG5	0
6599	SMARCC1	0
993	CDC25A	0
100616407	MIR4443	0
820	CAMP	0
51385	ZNF589	0
10201	NME6	0
646424	SPINK8	0
285231	FBXW12	0
5364	PLXNB1	0
79714	CCDC51	0
51372	TMA7	0
84126	ATRIP	0
11277	TREX1	0
51246	SHISA5	0
5210	PFKFB4	0
90226	UCN2	0
1294	COL7A1	0
100313843	MIR711	0
7384	UQCRC1	0
440955	TMEM89	0
1951	CELSR3	0
65010	SLC26A6	0
100616112	MIR4793	0
51517	NCKIPSD	0
51447	IP6K2	0
5576	PRKAR2A	0
54681	P4HTM	0
11180	WDR6	0
55152	DALRD3	0
494337	MIR425	0
25915	NDUFAF3	0
406966	MIR191	0
3615	IMPDH2	0
54870	QRICH1	0
5859	QARS	0
10869	USP19	0
3913	LAMB2	0
22973	LAMB2P1	0
64925	CCDC71	0
200942	KLHDC8B	0
646498	LOC646498	0
339834	CCDC36	0
375341	C3orf62	0
100422952	MIR4271	0
7375	USP4	0
2876	GPX1	0
387	RHOA	0
6988	TCTA	0
275	AMT	0
84276	NICN1	0
327	APEH	0
4485	MST1	0
63891	RNF123	0
386724	AMIGO3	0
29925	GMPPB	0
9807	IP6K1	0
389118	CDHR4	0
389119	FAM212A	0
7318	UBA7	0
100847079	MIR5193	0
10293	TRAIP	0
79012	CAMKV	0
4486	MST1R	0
84315	MON1A	0
10180	RBM6	0
100775107	LUST	0
24142	NAT6	0
3373	HYAL1	0
8692	HYAL2	0
11334	TUSC2	0
51161	C3orf18	0
51409	HEMK1	0
1154	CISH	0
7867	MAPKAPK3	0
7873	MANF	0
29890	RBM15B	0
9730	VPRBP	0
23132	RAD54L2	0
51368	TEX264	0
2912	GRM2	0
440956	IQCF6	0
132141	IQCF1	0
100506840	IQCF4	0
401067	IQCF3	0
389123	IQCF2	0
389124	IQCF5	0
9136	RRP9	0
10039	PARP3	0
118442	GPR62	0
57060	PCBP4	0
84836	ABHD14B	0
100526760	ABHD14A-ACY1	0
95	ACY1	0
6159	RPL29	0
1849	DUSP7	0
100128378	LINC00696	0
132160	PPM1M	0
80335	WDR82	0
406890	MIRLET7G	0
132158	GLYCTK	0
406925	MIR135A1	0
25981	DNAH1	0
8314	BAP1	0
51533	PHF7	0
26354	GNL3	0
692089	SNORD19	0
100113381	SNORD19B	0
692109	SNORD69	0
55830	GLT8D1	0
28972	SPCS1	0
6787	NEK4	0
3697	ITIH1	0
3699	ITIH3	0
3700	ITIH4	0
5580	PRKCD	0
7086	TKT	0
711	ERC2-IT1	0
378	ARF4	0
201627	DENND6A	0
11102	RPP14	0
54899	PXK	0
5162	PDHB	0
200845	KCTD6	0
8309	ACOX2	0
55079	FEZF2	0
692099	FAM86DP	0
100302212	MIR1324	0
647476	FLJ20518	0
401074	LOC401074	0
100131827	ZNF717	0
100422955	MIR4273	0
55279	ZNF654	0
285237	C3orf38	0
5627	PROS1	0
200894	ARL13B	0
415117	STX19	0
200895	DHFRL1	0
63899	NSUN3	0
100287639	LOC100287639	0
26341	OR5H1	0
403273	OR5H14	0
403278	OR5K4	0
403277	OR5K3	0
348801	LNP1	0
54931	TRMT10C	0
57092	PCNP	0
285359	PDCL3P4	0
79598	CEP97	0
151871	DPPA2	0
55211	DPPA4	0
29083	GTPBP8	0
693153	MIR568	0
152405	C3orf30	0
8723	SNX4	0
100302204	MIR548I1	0
28999	KLF15	0
131601	TPRA1	0
4171	MCM2	0
50512	PODXL2	0
80325	ABTB1	0
90246	LOC90246	0
23434	C3orf27	0
6184	RPN1	0
2815	GP9	0
100534599	ISY1-RAB43	0
57461	ISY1	0
7555	CNBP	0
22820	COPG1	0
56941	C3orf37	0
8971	H1FX	0
339942	H1FX-AS1	0
23023	TMCC1	0
644974	ALG1L2	0
729375	FAM86HP	0
80111	C3orf36	0
6578	SLCO2A1	0
6259	RYK	0
51421	AMOTL2	0
100616281	MIR4788	0
25847	ANAPC13	0
80254	CEP63	0
55186	SLC25A36	0
92369	SPSB4	0
9616	RNF7	0
256356	GK5	0
84343	HPS3	0
1356	CP	0
5912	RAP2B	0
285315	C3orf33	0
9197	SLC33A1	0
100874083	KCNAB1-AS2	0
339894	LINC00880	0
100498859	LINC00881	0
57018	CCNL1	0
286827	TRIM59	0
6476	SI	0
79740	ZBBX	0
200916	RPL22L1	0
389177	TMEM212	0
64393	ZMAT3	0
5290	PIK3CA	0
1173	AP2M1	0
55324	ABCF3	0
90113	VWA5B2	0
100187716	MIR1224	0
10195	ALG3	0
9718	ECE2	0
94032	CAMK2N2	0
5708	PSMD2	0
2049	EPHB3	0
64110	MAGEF1	0
9175	MAP3K13	0
90407	TMEM41A	0
200879	LIPH	0
59343	SENP2	0
6434	TRA2B	0
9370	ADIPOQ	0
100874095	ADIPOQ-AS1	0
3280	HES1	0
100131551	LINC00887	0
1370	CPN2	0
131578	LRRC15	0
2814	GP5	0
79572	ATP13A3	0
401106	LINC00884	0
100507297	TMEM44-AS1	0
100847082	MIR5692C1	0
727956	SDHAP2	0
693155	MIR570	0
200958	MUC20	0
4585	MUC4	0
10188	TNK2	0
255812	SDHAP1	0
401109	LINC00885	0
131540	ZDHHC19	0
200931	SLC51A	0
5130	PCYT1A	0
255758	TCTEX1D2	0
100534611	TM4SF19-TCTEX1D2	0
116211	TM4SF19	0
26043	UBXN7	0
165918	RNF168	0
375387	LRRC33	0
205564	SENP5	0
22916	NCBP2	0
152217	NCBP2-AS2	0
80235	PIGZ	0
4241	MFI2	0
100507057	MFI2-AS1	0
220729	LOC220729	0
9711	KIAA0226	0
100126321	MIR922	0
84248	FYTTD1	0
84859	LRCH3	0
84223	IQCG	0
6165	RPL35A	0
89782	LMLN	0
348840	ANKRD18DP	0
728262	FAM157A	0
255403	ZNF718	0
642280	ZNF876P	0
654254	ZNF732	0
5158	PDE6B	0
521	ATP5I	0
4636	MYL5	0
84179	MFSD7	0
10336	PCGF3	0
100129917	LOC100129917	0
10815	CPLX1	0
1487	CTBP1	0
92070	CTBP1-AS1	0
10296	MAEA	0
57654	UVSSA	0
285464	CRIPAK	0
2261	FGFR3	0
3954	LETM1	0
401115	C4orf48	0
339983	NAT8L	0
79441	HAUS3	0
10608	MXD4	0
100616358	MIR4800	0
10227	MFSD10	0
317648	NOP14-AS1	0
8602	NOP14	0
3083	HGFAC	0
285489	DOK7	0
4043	LRPAP1	0
285492	LINC00955	0
100133461	LOC100133461	0
348926	FAM86EP	0
4487	MSX1	0
54360	CYTL1	0
100616471	MIR4798	0
100422826	MIR4274	0
8310	ACOX3	0
27201	GPR78	0
8532	CPZ	0
3166	HMX1	0
650293	LOC650293	0
100287144	USP17L10	0
100287178	USP17L11	0
100287205	USP17L12	0
100287238	USP17L13	0
100288520	USP17L15	0
100287327	USP17L17	0
100287404	USP17L19	0
100287441	USP17L20	0
728393	USP17L27	0
728369	USP17L24	0
728400	USP17L28	0
728419	USP17L30	0
728386	USP17L5	0
391627	USP17L9P	0
391622	USP17L6P	0
644414	DEFB131	0
100302277	MIR548I2	0
100422937	MIR4275	0
81793	TLR10	0
7096	TLR1	0
100885776	UGDH-AS1	0
201895	SMIM14	0
344967	LOC344967	0
2565	GABRG1	0
80157	CWH43	0
6731	SRP72	0
132946	ARL9	0
100506564	THEGL	0
6691	SPINK2	0
100144602	LOC100144602	0
100130017	FTLP10	0
401136	TMPRSS11BNL	0
132724	TMPRSS11B	0
91746	YTHDC1	0
28983	TMPRSS11E	0
7367	UGT2B17	0
7366	UGT2B15	0
7365	UGT2B10	0
79799	UGT2A3	0
7364	UGT2B7	0
10720	UGT2B11	0
54490	UGT2B28	0
57050	UTP3	0
285521	COX18	0
26057	ANKRD17	0
100616299	MIR4450	0
118425	PCAT4	0
118429	ANTXR2	0
100499177	THAP9-AS1	0
51138	COPS4	0
27235	COQ2	0
10855	HPSE	0
404201	WDFY3-AS2	0
132989	C4orf36	0
100847027	MIR5705	0
345275	HSD17B13	0
51170	HSD17B11	0
493856	CISD2	0
81579	PLA2G12A	0
7368	UGT8	0
693162	MIR577	0
645455	CEP170P1	0
132612	ADAD1	0
3558	IL2	0
10733	PLK4	0
256471	MFSD8	0
80167	C4orf29	0
54510	PCDH18	0
2996	GYPE	0
6189	RPS3A	0
8944	SNORD73A	0
54553	DKFZP434I0714	0
27236	ARFIP1	0
201725	C4orf46	0
2110	ETFDH	0
5481	PPID	0
166655	TRIM60	0
51166	AADAT	0
100506122	LOC100506122	0
3148	HMGB2	0
8819	SAP30	0
11341	SCRG1	0
55602	CDKN2AIP	0
389247	LOC389247	0
3622	ING2	0
201965	RWDD4	0
60684	TRAPPC11	0
2180	ACSL1	0
643036	SLED1	0
731424	LOC731424	0
100500818	MIR3945	0
100506229	LOC100506229	0
391723	HELT	0
291	SLC25A4	0
57587	KIAA1430	0
27295	PDLIM3	0
25854	FAM149A	0
651430	FLJ38576	0
285440	CYP4V2	0
3818	KLKB1	0
2160	F11	0
4543	MTNR1A	0
2483	FRG1	0
100288255	LOC100288255	0
26583	DUX2	0
653544	DUX4L6	0
441056	DUX4L4	0
653545	DUX4L5	0
100616381	MIR4456	0
100996325	LOC100996325	0
55722	CEP72	0
65980	BRD9	0
9319	TRIP13	0
100506688	LOC100506688	0
85409	NKD2	0
10723	SLC12A7	0
100616479	MIR4635	0
340024	SLC6A19	0
348932	SLC6A18	0
7015	TERT	0
100616235	MIR4457	0
81037	CLPTM1L	0
6531	SLC6A3	0
79888	LPCAT1	0
153572	IRX2	0
401172	FLJ33360	0
5369	PMCHL1	0
643401	LOC643401	0
23600	AMACR	0
114899	C1QTNF3	0
55299	BRIX1	0
693165	MIR580	0
9631	NUP155	0
285636	C5orf51	0
64417	C5orf28	0
375444	C5orf34	0
10605	PAIP1	0
10309	CCNO	0
54505	DHX29	0
100506658	OCLN	0
728340	GTF2H2C	0
653188	GUSBP3	0
100272216	LOC100272216	0
8293	SERF1A	0
6607	SMN2	0
11039	SMA4	0
11042	SMA5	0
653238	GTF2H2B	0
441081	LOC441081	0
100049076	GUSBP9	0
4671	NAIP	0
2966	GTF2H2	0
647859	LOC647859	0
5370	PMCHL2	0
2150	F2RL1	0
677828	SNORA47	0
441089	CRSP8P	0
100616297	MIR3977	0
1350	COX7C	0
